logFC,logCPM,LR,PValue
ENSG00000171365,-1.77195618883825,1.89152025766539,54.2339037714139,1.77989183446324e-13
ENSG00000147082,0.0677386613743041,-0.893674477857999,0.0523870928543033,0.818960422428149
ENSG00000226530,-0.315116766992596,-1.76668071778668,0.47370487586522,0.491287671819108
ENSG00000189369,0.570087226000375,3.94320136120956,15.6873987807989,7.47203251264863e-05
ENSG00000179222,-0.108316792481395,5.78012000305666,1.02679996096116,0.310911451639431
ENSG00000154545,0.223510767633497,-1.74256414651968,0.0872285140973723,0.767730544132518
ENSG00000179304,0.13627503327527,4.57506497200777,1.46925262541324,0.225463649594711
ENSG00000184205,-0.0900759496947839,5.08874794365702,0.30571966349495,0.580318726036281
ENSG00000232593,0.310114935783318,3.64387172690577,5.48566380444117,0.0191730383889397
ENSG00000158423,0.15675071738787,-0.211319208558168,0.291892586371906,0.589010261364257
ENSG00000235916,-0.746837228818001,1.25764141943672,10.0706919354213,0.00150646446616463
ENSG00000158526,0.0106195557627785,5.46820021077151,0.00926758160681107,0.923307503468466
ENSG00000130119,-0.00844991618309484,5.4487604436888,0.00820468812248198,0.927826536039123
ENSG00000102316,0.0523684512556632,5.84457925062438,0.241173578057735,0.623359776880425
ENSG00000067445,0.213898486016848,0.78371964489334,0.341806537812229,0.558788305597896
ENSG00000169188,-0.682216023092632,5.06238359250155,34.2986264380053,4.72715284509809e-09
ENSG00000238269,-1.56028256853114,-2.53031164172252,11.475739282002,0.000705105935879966
ENSG00000187601,-0.285161988063176,3.43973097846513,4.5866922194815,0.0322211400550918
ENSG00000288739,-0.98030774367398,-2.39642388088191,3.98422623505149,0.0459281907728878
ENSG00000083750,0.882833310234817,3.17550954672114,33.3913098412682,7.53599494764991e-09
ENSG00000227486,0.875180462612408,-0.0146305773792395,9.09196686867083,0.00256734624973258
ENSG00000102349,0.58771653631831,2.42032882489776,2.56006053402873,0.10959438693431
LRG_665,0.129337836000936,5.82494284398489,1.07677484235731,0.299420167728217
ENSG00000188021,0.129923551397577,5.83131148594166,1.08155129799971,0.298350779117633
ENSG00000204272,0.159981737795191,4.6538959157413,1.99311703914427,0.158015346766598
ENSG00000226310,1.4351765281369,-1.16584988964271,19.600766511532,9.5430904752029e-06
ENSG00000286977,0.972919834873832,-0.375773362230054,7.29821415744901,0.0069023181152674
ENSG00000165591,-0.02989275405238,-0.865004855291948,0.00499340846688234,0.94366513038565
ENSG00000198455,0.161766602363395,3.18350463042288,0.939966183060205,0.332286538659664
ENSG00000236852,-0.681688652277063,1.07948478469358,11.1779463144587,0.0008277534386477
ENSG00000236813,-0.248672298877133,0.550370279108923,0.770060662986563,0.38019828639975
ENSG00000232794,-0.805290317879769,2.25014981276011,24.3450155008911,8.05348626753405e-07
ENSG00000288981,0.650158461863361,0.539870939400249,6.26404968464211,0.0123212240417942
ENSG00000102053,-1.60332955960932,2.07618210756623,29.7947374017229,4.80293965761895e-08
ENSG00000228158,2.25441124201177,-0.234586949707533,15.764723777978,7.17275092723564e-05
ENSG00000147065,0.367326650171306,10.6214660922298,15.0731271443791,0.000103425219463043
ENSG00000233833,-0.606233150750959,-2.06400950286011,1.82086061168919,0.177210869934139
ENSG00000237311,5.50933435209994,-2.00505182573003,39.5528479872237,3.19300428576627e-10
ENSG00000274536,1.86134919892655,2.66843368547023,16.4795854637198,4.91767351444973e-05
ENSG00000284567,2.53215687795831,-0.657582830928467,26.1651271073629,3.1343205966536e-07
ENSG00000228125,0.685011920627559,-0.69732740032044,2.99119822950111,0.0837182000523826
ENSG00000181704,-0.405793077689414,4.49534488300962,4.96559335198167,0.025856442535712
ENSG00000236735,-0.294156562201285,2.73222118130175,3.16256790247913,0.0753445810875056
ENSG00000130052,-0.59794560890976,0.0119536885913485,1.38536518870077,0.239189370336053
ENSG00000232267,-0.577223677989277,0.882468673950675,12.3292111831406,0.000445924803575934
ENSG00000213740,-1.29815478383452,4.56191696115417,92.3655599570586,7.20572295982072e-22
ENSG00000090776,-0.586412877354318,1.75248810478058,6.5006165693743,0.0107837090012321
ENSG00000172186,-0.746406827927164,-2.11146695335735,3.00792250721715,0.0828584248680947
ENSG00000158813,-0.325515832786077,-1.85913900101702,0.937513515292748,0.332918123318077
ENSG00000089289,0.401413667893809,6.45387028868459,18.0356862429791,2.16802541438945e-05
ENSG00000090889,-1.60075083233244,4.90170231774682,12.6968727576353,0.000366267596437992
ENSG00000082458,-0.366347360024787,5.8141134868153,13.4531869476783,0.000244590346174348
ENSG00000230629,-0.714266832790825,7.3421668996887,29.8502615236403,4.66733918669516e-08
ENSG00000184481,1.03158585351925,5.01101182861128,63.3545627420508,1.72654995370627e-15
ENSG00000184634,0.317668906330826,7.05150475735659,8.72361775988346,0.0031411412020045
ENSG00000196338,0.779441729260873,2.03286753866939,19.5421339166722,9.84050934893128e-06
